0,22.43
5,23.05
10,23.78
15,24.40
20,24.87
25,25.28
30,25.66
35,25.99
40,26.30
45,26.60
50,26.87
55,27.11
60,27.33
65,27.59
70,27.83
75,28.06
80,28.29
85,28.51
90,28.69
95,28.92
100,29.13
105,29.34
110,29.53
115,29.70
120,29.89
125,30.07
130,30.22
135,30.42
140,30.59
145,30.73
150,30.90
155,31.01
160,31.13
165,31.26
170,31.37
175,31.51
180,31.61
185,31.74
190,31.86
195,31.98
200,32.07
205,32.17
210,32.29
215,32.37
220,32.47
225,32.56
230,32.66
